2026-04-12T13:14:30.044Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-12T13:05:28.730Z,auth.login,user,f9ab94e3-f0b7-42a1-a6c6-c0d011457827,accounting@jwinsurance.test
2026-04-12T12:19:10.990Z,ai.chat,ai,null,manager@jwinsurance.test
2026-04-12T12:18:46.948Z,ai.nl_query,claim,null,manager@jwinsurance.test
2026-04-12T12:16:47.693Z,auth.login,user,d462bbcd-a059-4973-83af-0e644ea94aa2,manager@jwinsurance.test
2026-04-12T12:01:21.442Z,report.export,report,claims.xlsx,accounting@jwinsurance.test
2026-04-12T12:01:10.732Z,report.export,report,summary.pdf,accounting@jwinsurance.test
2026-04-12T11:59:04.029Z,report.export,report,claims.xlsx,accounting@jwinsurance.test
2026-04-12T11:58:27.559Z,hkma.payment.submit,disbursement,0951f080-6eb2-47ba-8788-eb9964dd1b86,accounting@jwinsurance.test
2026-04-12T11:58:21.703Z,hkma.payment.submit,disbursement,0951f080-6eb2-47ba-8788-eb9964dd1b86,accounting@jwinsurance.test
2026-04-12T11:57:50.274Z,accounting.disbursement.create,disbursement,0951f080-6eb2-47ba-8788-eb9964dd1b86,accounting@jwinsurance.test
2026-04-12T11:49:26.413Z,ai.nl_query,claim,null,accounting@jwinsurance.test
2026-04-12T11:49:12.435Z,ai.chat,ai,null,accounting@jwinsurance.test
2026-04-12T11:43:36.924Z,ai.chat,ai,null,accounting@jwinsurance.test
2026-04-12T11:43:03.599Z,auth.login,user,f9ab94e3-f0b7-42a1-a6c6-c0d011457827,accounting@jwinsurance.test
2026-04-12T11:41:29.063Z,auth.login,user,66bab4e3-27af-495f-8bbc-6b1ce1a6f920,officer@jwinsurance.test
2026-04-12T11:40:37.528Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-12T11:40:04.394Z,claim.ai_validate,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,officer@jwinsurance.test
2026-04-12T11:28:14.426Z,claim.ai_validate,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,officer@jwinsurance.test
2026-04-12T11:25:57.963Z,claim.ai_validate,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,officer@jwinsurance.test
2026-04-12T11:24:52.868Z,claim.ai_validate,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,officer@jwinsurance.test
2026-04-12T11:13:15.659Z,claim.ai_validate,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,officer@jwinsurance.test
2026-04-12T11:03:54.660Z,claim.ai_validate,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,officer@jwinsurance.test
2026-04-12T11:01:59.985Z,claim.ai_validate,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,officer@jwinsurance.test
2026-04-12T11:01:54.659Z,claim.ai_validate,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,officer@jwinsurance.test
2026-04-12T10:59:19.556Z,claim.ai_validate,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,officer@jwinsurance.test
2026-04-12T10:59:04.626Z,auth.login,user,66bab4e3-27af-495f-8bbc-6b1ce1a6f920,officer@jwinsurance.test
2026-04-12T10:51:47.549Z,auth.login,user,66bab4e3-27af-495f-8bbc-6b1ce1a6f920,officer@jwinsurance.test
2026-04-12T10:51:34.138Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-12T10:09:09.480Z,claim.ai_validate,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,officer@jwinsurance.test
2026-04-12T10:03:46.735Z,claim.ai_validate,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,officer@jwinsurance.test
2026-04-12T09:46:06.865Z,claim.ai_validate,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,officer@jwinsurance.test
2026-04-12T09:31:38.965Z,claim.ai_validate,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,officer@jwinsurance.test
2026-04-12T09:21:02.499Z,claim.ai_validate,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,officer@jwinsurance.test
2026-04-12T09:20:44.136Z,auth.login,user,66bab4e3-27af-495f-8bbc-6b1ce1a6f920,officer@jwinsurance.test
2026-04-12T09:20:23.834Z,claim.submit,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,customer@jwinsurance.test
2026-04-12T09:20:09.218Z,claim.document.upload,claim_document,c5ea2db2-fe41-42ee-8644-ad173053f26d,customer@jwinsurance.test
2026-04-12T09:20:01.683Z,claim.create,claim,22e0ab2d-4735-4249-baf4-591f6dea2969,customer@jwinsurance.test
2026-04-12T09:18:14.266Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-12T09:12:58.765Z,claim.ai_validate,claim,1a999ceb-55e4-4d7b-a18b-e3f062c0f7f5,officer@jwinsurance.test
2026-04-12T09:11:49.296Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-12T06:10:57.428Z,claim.ai_validate,claim,1a999ceb-55e4-4d7b-a18b-e3f062c0f7f5,officer@jwinsurance.test
2026-04-12T06:10:38.563Z,auth.login,user,66bab4e3-27af-495f-8bbc-6b1ce1a6f920,officer@jwinsurance.test
2026-04-12T06:09:45.681Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-11T19:59:01.529Z,claim.ai_validate,claim,1a999ceb-55e4-4d7b-a18b-e3f062c0f7f5,officer@jwinsurance.test
2026-04-11T19:58:51.308Z,claim.ai_validate,claim,1a999ceb-55e4-4d7b-a18b-e3f062c0f7f5,officer@jwinsurance.test
2026-04-11T19:50:09.864Z,claim.ai_validate,claim,1a999ceb-55e4-4d7b-a18b-e3f062c0f7f5,officer@jwinsurance.test
2026-04-11T19:49:56.557Z,auth.login,user,66bab4e3-27af-495f-8bbc-6b1ce1a6f920,officer@jwinsurance.test
2026-04-11T19:49:30.098Z,claim.submit,claim,1a999ceb-55e4-4d7b-a18b-e3f062c0f7f5,customer@jwinsurance.test
2026-04-11T19:49:20.267Z,claim.document.upload,claim_document,7a27f0e9-3405-46de-bd3f-2f620f3d5680,customer@jwinsurance.test
2026-04-11T19:49:11.915Z,claim.document.delete,claim_document,ce54cf36-f0fb-45e4-b3a2-0cdf46ef1bf9,customer@jwinsurance.test
2026-04-11T19:49:08.719Z,claim.document.upload,claim_document,ce54cf36-f0fb-45e4-b3a2-0cdf46ef1bf9,customer@jwinsurance.test
2026-04-11T19:49:01.511Z,claim.create,claim,1a999ceb-55e4-4d7b-a18b-e3f062c0f7f5,customer@jwinsurance.test
2026-04-11T19:45:13.907Z,claim.delete,claim,86ef44fb-ac73-46ff-a72f-377212313882,customer@jwinsurance.test
2026-04-11T19:29:01.070Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-11T19:22:37.267Z,claim.document.upload,claim_document,5e81a870-0130-4f8a-8279-1815dd9e5b27,customer@jwinsurance.test
2026-04-11T19:20:55.161Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-11T19:06:56.921Z,claim.document.upload,claim_document,8d0e7bb5-d86b-4848-817d-7d83af5bfcae,customer@jwinsurance.test
2026-04-11T19:06:42.716Z,claim.create,claim,86ef44fb-ac73-46ff-a72f-377212313882,customer@jwinsurance.test
2026-04-11T19:04:12.368Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-11T19:03:18.915Z,claim.delete,claim,20204442-28c6-4c69-93b6-cb3d6c66f53f,customer@jwinsurance.test
2026-04-11T18:48:13.309Z,claim.document.upload,claim_document,c395c732-becd-4830-91a0-54787bfe2c34,customer@jwinsurance.test
2026-04-11T18:47:48.207Z,claim.create,claim,20204442-28c6-4c69-93b6-cb3d6c66f53f,customer@jwinsurance.test
2026-04-11T18:43:51.525Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-11T18:43:20.665Z,auth.login,user,66bab4e3-27af-495f-8bbc-6b1ce1a6f920,officer@jwinsurance.test
2026-04-11T17:16:52.546Z,claim.ai_validate,claim,969b4ff5-1f94-41d3-bb63-020e16a4df37,officer@jwinsurance.test
2026-04-11T17:08:13.247Z,claim.ai_validate,claim,969b4ff5-1f94-41d3-bb63-020e16a4df37,officer@jwinsurance.test
2026-04-11T17:08:01.602Z,auth.login,user,66bab4e3-27af-495f-8bbc-6b1ce1a6f920,officer@jwinsurance.test
2026-04-11T16:34:08.452Z,claim.ai_validate,claim,969b4ff5-1f94-41d3-bb63-020e16a4df37,officer@jwinsurance.test
2026-04-11T16:34:02.894Z,claim.document.upload,claim_document,9f004dd1-f8bc-4da2-9ebe-3a99abe1a9aa,officer@jwinsurance.test
2026-04-11T16:20:00.320Z,claim.ai_validate,claim,969b4ff5-1f94-41d3-bb63-020e16a4df37,officer@jwinsurance.test
2026-04-11T16:17:04.379Z,claim.ai_validate,claim,969b4ff5-1f94-41d3-bb63-020e16a4df37,officer@jwinsurance.test
2026-04-11T16:16:09.995Z,claim.ai_validate,claim,969b4ff5-1f94-41d3-bb63-020e16a4df37,officer@jwinsurance.test
2026-04-11T16:08:32.457Z,claim.ai_validate,claim,969b4ff5-1f94-41d3-bb63-020e16a4df37,officer@jwinsurance.test
2026-04-11T16:08:13.285Z,claim.ai_validate,claim,969b4ff5-1f94-41d3-bb63-020e16a4df37,officer@jwinsurance.test
2026-04-11T16:07:22.061Z,auth.login,user,66bab4e3-27af-495f-8bbc-6b1ce1a6f920,officer@jwinsurance.test
2026-04-11T16:06:24.954Z,claim.delete,claim,8ba72216-baf8-4a76-82bc-4a43f9fae601,customer@jwinsurance.test
2026-04-11T15:21:40.045Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-11T15:17:58.929Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-11T15:14:31.868Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-11T15:09:20.721Z,auth.login,user,66bab4e3-27af-495f-8bbc-6b1ce1a6f920,officer@jwinsurance.test
2026-04-11T15:08:09.974Z,auth.login,user,d462bbcd-a059-4973-83af-0e644ea94aa2,manager@jwinsurance.test
2026-04-11T14:59:55.092Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-11T14:53:17.173Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-11T14:49:03.324Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-11T14:47:19.351Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-11T14:42:52.160Z,auth.login,user,f9ab94e3-f0b7-42a1-a6c6-c0d011457827,accounting@jwinsurance.test
2026-04-11T14:42:31.992Z,auth.login,user,d462bbcd-a059-4973-83af-0e644ea94aa2,manager@jwinsurance.test
2026-04-11T14:41:42.758Z,auth.login,user,d462bbcd-a059-4973-83af-0e644ea94aa2,manager@jwinsurance.test
2026-04-11T14:30:22.029Z,report.export,report,claims.xlsx,officer@jwinsurance.test
2026-04-11T14:29:31.594Z,report.export,report,claims.xlsx,officer@jwinsurance.test
2026-04-11T14:29:02.254Z,auth.login,user,66bab4e3-27af-495f-8bbc-6b1ce1a6f920,officer@jwinsurance.test
2026-04-11T14:12:09.512Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-11T14:10:04.737Z,auth.login,user,66bab4e3-27af-495f-8bbc-6b1ce1a6f920,officer@jwinsurance.test
2026-04-11T14:07:39.828Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-11T11:40:59.006Z,ai.nl_query,claim,null,manager@jwinsurance.test
2026-04-11T11:40:57.358Z,ai.nl_query,claim,null,manager@jwinsurance.test
2026-04-11T11:36:12.170Z,auth.login,user,d462bbcd-a059-4973-83af-0e644ea94aa2,manager@jwinsurance.test
2026-04-11T11:32:09.022Z,ledger.sync,ledger,sap,accounting@jwinsurance.test
2026-04-11T11:24:50.380Z,ai.chat,ai,null,accounting@jwinsurance.test
2026-04-11T11:24:00.698Z,auth.login,user,f9ab94e3-f0b7-42a1-a6c6-c0d011457827,accounting@jwinsurance.test
2026-04-11T11:15:12.467Z,ai.chat,ai,null,manager@jwinsurance.test
2026-04-11T11:14:51.469Z,auth.login,user,d462bbcd-a059-4973-83af-0e644ea94aa2,manager@jwinsurance.test
2026-04-11T10:55:44.682Z,ai.nl_query,claim,null,manager@jwinsurance.test
2026-04-11T10:55:18.736Z,auth.login,user,d462bbcd-a059-4973-83af-0e644ea94aa2,manager@jwinsurance.test
2026-04-11T10:51:06.331Z,report.export,report,summary.pdf,accounting@jwinsurance.test
2026-04-11T10:49:41.909Z,auth.login,user,f9ab94e3-f0b7-42a1-a6c6-c0d011457827,accounting@jwinsurance.test
2026-04-11T10:47:03.466Z,report.export,report,claims.xlsx,officer@jwinsurance.test
2026-04-11T10:46:14.654Z,auth.login,user,66bab4e3-27af-495f-8bbc-6b1ce1a6f920,officer@jwinsurance.test
2026-04-11T10:38:42.713Z,claim.create,claim,8ba72216-baf8-4a76-82bc-4a43f9fae601,customer@jwinsurance.test
2026-04-11T10:35:40.856Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
2026-04-11T09:30:12.105Z,claim.document.upload,claim_document,7a831993-e034-486c-a914-673d1b021f04,customer@jwinsurance.test
2026-04-11T09:28:22.399Z,auth.login,user,d1caeaaa-36ff-4749-8e5b-298abc2c05b3,customer@jwinsurance.test
